DANE,Department,Deparment_DANE,Year,Month,Deparment_Month,Year_month,Period,DANE_period,DANE_Department_Month,DANE_year,DANE_Year_Month,MPI,altitude,forest,deforest,fire,HFP,mining,Total_pob,coca,temperature,rainfall,vector,cases,sir,excess
27450,27,2727450,2021,11,2711,2021-11,179,27450011,274502711,274502021,27450-2021-11,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,23.7955566,32.415313,0.425079702,56,5.287193475,1
27450,27,2727450,2021,2,272,2021-2,170,27450002,27450272,274502021,27450-2021-2,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,25.3798665,19.478922,0.425079702,63,5.64270779,1
27450,27,2727450,2021,8,278,2021-8,176,27450008,27450278,274502021,27450-2021-8,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,24.1772298,33.566147,0.425079702,64,5.111793416,1
27450,27,2727450,2021,3,273,2021-3,171,27450003,27450273,274502021,27450-2021-3,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,25.2622721,11.270666,0.425079702,101,8.138736624,1
27450,27,2727450,2021,6,276,2021-6,174,27450006,27450276,274502021,27450-2021-6,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,24.4540039,15.781409,0.425079702,139,11.80069898,1
27450,27,2727450,2021,5,275,2021-5,173,27450005,27450275,274502021,27450-2021-5,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,24.6863444,17.788872,0.425079702,146,12.97572698,1
27450,27,2727450,2021,4,274,2021-4,172,27450004,27450274,274502021,27450-2021-4,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,25.053125,22.367227,0.425079702,176,14.83170636,1
27450,27,2727450,2021,7,277,2021-7,175,27450007,27450277,274502021,27450-2021-7,69.7,100,90.60751652,0.058818907,0.03759648,3.01146404,7.82937365,10916,0.003744609,24.6513509,14.455885,0.425079702,244,19.40005387,1
23350,23,2323350,2021,3,233,2021-3,171,23350003,23350233,233502021,23350-2021-3,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,28.698877,2.786726,83.77659574,0,0,0
23350,23,2323350,2021,4,234,2021-4,172,23350004,23350234,233502021,23350-2021-4,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.9876953,8.008536,83.77659574,0,0,0
23350,23,2323350,2021,7,237,2021-7,175,23350007,23350237,233502021,23350-2021-7,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.9581543,9.372082,83.77659574,0,0,0
23350,23,2323350,2021,12,2312,2021-12,180,23350012,233502312,233502021,23350-2021-12,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.4105469,3.620089,83.77659574,0,0,0
23350,23,2323350,2021,1,231,2021-1,169,23350001,23350231,233502021,23350-2021-1,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,27.9657227,1.265842,83.77659574,1,0.439626196,0
23350,23,2323350,2021,2,232,2021-2,170,23350002,23350232,233502021,23350-2021-2,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,29.7992188,0.863319,83.77659574,1,0.443288499,0
23350,23,2323350,2021,5,235,2021-5,173,23350005,23350235,233502021,23350-2021-5,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.6686035,10.171589,83.77659574,1,0.439700257,0
23350,23,2323350,2021,6,236,2021-6,174,23350006,23350236,233502021,23350-2021-6,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.1742188,9.44999,83.77659574,1,0.420272309,0
23350,23,2323350,2021,10,2310,2021-10,178,23350010,233502310,233502021,23350-2021-10,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.2806641,9.136324,83.77659574,1,0.427178622,0
23350,23,2323350,2021,9,239,2021-9,177,23350009,23350239,233502021,23350-2021-9,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.4725586,10.977608,83.77659574,2,0.876619848,0
23350,23,2323350,2021,11,2311,2021-11,179,23350011,233502311,233502021,23350-2021-11,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,25.9112793,7.788944,83.77659574,2,0.936321163,0
23350,23,2323350,2021,8,238,2021-8,176,23350008,23350238,233502021,23350-2021-8,52.6,100,2.064144277,0.059505078,0.09382474,9.390509872,0.539083558,15342,0,26.2923828,9.546322,83.77659574,3,1.185480073,1
73067,73,7373067,2021,1,731,2021-1,169,73067001,73067731,730672021,73067-2021-1,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.9546254,0.561322,27.44043044,0,0,0
73067,73,7373067,2021,2,732,2021-2,170,73067002,73067732,730672021,73067-2021-2,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,23.3479803,4.361913,27.44043044,0,0,0
73067,73,7373067,2021,3,733,2021-3,171,73067003,73067733,730672021,73067-2021-3,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,21.167627,6.682936,27.44043044,0,0,0
73067,73,7373067,2021,4,734,2021-4,172,73067004,73067734,730672021,73067-2021-4,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.6015536,5.483912,27.44043044,0,0,0
73067,73,7373067,2021,5,735,2021-5,173,73067005,73067735,730672021,73067-2021-5,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,21.4884277,6.526415,27.44043044,0,0,0
73067,73,7373067,2021,6,736,2021-6,174,73067006,73067736,730672021,73067-2021-6,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,21.6922852,3.701931,27.44043044,0,0,0
73067,73,7373067,2021,7,737,2021-7,175,73067007,73067737,730672021,73067-2021-7,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.3428089,0.889075,27.44043044,0,0,0
73067,73,7373067,2021,8,738,2021-8,176,73067008,73067738,730672021,73067-2021-8,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.7732511,1.351631,27.44043044,0,0,0
73067,73,7373067,2021,9,739,2021-9,177,73067009,73067739,730672021,73067-2021-9,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,23.3701083,1.949827,27.44043044,0,0,0
73067,73,7373067,2021,10,7310,2021-10,178,73067010,730677310,730672021,73067-2021-10,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.0744318,5.442028,27.44043044,0,0,0
73067,73,7373067,2021,11,7311,2021-11,179,73067011,730677311,730672021,73067-2021-11,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,21.4221325,3.900249,27.44043044,0,0,0
73067,73,7373067,2021,12,7312,2021-12,180,73067012,730677312,730672021,73067-2021-12,64,500,1.96935021,0.059538816,0.024928484,5.737740125,0.234741784,19171,0,22.2575595,2.263626,27.44043044,0,0,0
85162,85,8585162,2021,1,851,2021-1,169,85162001,85162851,851622021,85162-2021-1,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,25.7891276,0.894536,88.41158841,0,0,0
85162,85,8585162,2021,2,852,2021-2,170,85162002,85162852,851622021,85162-2021-2,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,27.5182943,0.276677,88.41158841,0,0,0
85162,85,8585162,2021,3,853,2021-3,171,85162003,85162853,851622021,85162-2021-3,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,25.715153,2.198063,88.41158841,0,0,0
85162,85,8585162,2021,4,854,2021-4,172,85162004,85162854,851622021,85162-2021-4,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,24.5358724,8.16397,88.41158841,0,0,0
85162,85,8585162,2021,5,855,2021-5,173,85162005,85162855,851622021,85162-2021-5,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,23.336735,12.12871,88.41158841,0,0,0
85162,85,8585162,2021,6,856,2021-6,174,85162006,85162856,851622021,85162-2021-6,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,23.2924642,9.233768,88.41158841,0,0,0
85162,85,8585162,2021,7,857,2021-7,175,85162007,85162857,851622021,85162-2021-7,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,22.6720215,10.322041,88.41158841,0,0,0
85162,85,8585162,2021,8,858,2021-8,176,85162008,85162858,851622021,85162-2021-8,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,23.7000163,8.275742,88.41158841,0,0,0
85162,85,8585162,2021,9,859,2021-9,177,85162009,85162859,851622021,85162-2021-9,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,23.8744954,9.253482,88.41158841,0,0,0
85162,85,8585162,2021,10,8510,2021-10,178,85162010,851628510,851622021,85162-2021-10,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,24.5111328,4.367827,88.41158841,0,0,0
85162,85,8585162,2021,11,8511,2021-11,179,85162011,851628511,851622021,85162-2021-11,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,24.8695313,1.425764,88.41158841,0,0,0
85162,85,8585162,2021,12,8512,2021-12,180,85162012,851628512,851622021,85162-2021-12,27.5,200,6.978630677,0.059909821,0.032012067,6.555410847,0.050505051,18175,0,25.9068034,0.262996,88.41158841,0,0,0
5313,5,55313,2021,1,51,2021-1,169,5313001,531351,53132021,5313-2021-1,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.4632813,1.509233,5.128205128,0,0,0
5313,5,55313,2021,2,52,2021-2,170,5313002,531352,53132021,5313-2021-2,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.6705566,6.723802,5.128205128,0,0,0
5313,5,55313,2021,3,53,2021-3,171,5313003,531353,53132021,5313-2021-3,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.0411621,11.354802,5.128205128,0,0,0
5313,5,55313,2021,4,54,2021-4,172,5313004,531354,53132021,5313-2021-4,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.4769531,9.690806,5.128205128,0,0,0
5313,5,55313,2021,5,55,2021-5,173,5313005,531355,53132021,5313-2021-5,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.3570801,10.039487,5.128205128,0,0,0
5313,5,55313,2021,6,56,2021-6,174,5313006,531356,53132021,5313-2021-6,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,18.9579102,4.589027,5.128205128,0,0,0
5313,5,55313,2021,7,57,2021-7,175,5313007,531357,53132021,5313-2021-7,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,20.0560547,1.482774,5.128205128,0,0,0
5313,5,55313,2021,8,58,2021-8,176,5313008,531358,53132021,5313-2021-8,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.6600586,6.255442,5.128205128,0,0,0
5313,5,55313,2021,9,59,2021-9,177,5313009,531359,53132021,5313-2021-9,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.5658203,4.203265,5.128205128,0,0,0
5313,5,55313,2021,10,510,2021-10,178,5313010,5313510,53132021,5313-2021-10,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,19.1693359,11.913606,5.128205128,0,0,0
5313,5,55313,2021,11,511,2021-11,179,5313011,5313511,53132021,5313-2021-11,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,18.4613281,12.348863,5.128205128,0,0,0
5313,5,55313,2021,12,512,2021-12,180,5313012,5313512,53132021,5313-2021-12,33.4,800,13.09297854,0.059916603,0.132252308,7.868865889,0.566037736,9915,0,18.8502441,6.226525,5.128205128,0,0,0
68464,68,6868464,2021,1,681,2021-1,169,68464001,68464681,684642021,68464-2021-1,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.7087646,4.977086,0,0,0,0
68464,68,6868464,2021,2,682,2021-2,170,68464002,68464682,684642021,68464-2021-2,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,17.2136475,4.565007,0,0,0,0
68464,68,6868464,2021,3,683,2021-3,171,68464003,68464683,684642021,68464-2021-3,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.1980225,11.923969,0,0,0,0
68464,68,6868464,2021,4,684,2021-4,172,68464004,68464684,684642021,68464-2021-4,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.6220947,14.967643,0,0,0,0
68464,68,6868464,2021,5,685,2021-5,173,68464005,68464685,684642021,68464-2021-5,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.5630127,19.083463,0,0,0,0
68464,68,6868464,2021,6,686,2021-6,174,68464006,68464686,684642021,68464-2021-6,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.219873,18.850273,0,0,0,0
68464,68,6868464,2021,7,687,2021-7,175,68464007,68464687,684642021,68464-2021-7,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.6467529,20.307966,0,0,0,0
68464,68,6868464,2021,8,688,2021-8,176,68464008,68464688,684642021,68464-2021-8,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.3943115,22.105202,0,0,0,0
68464,68,6868464,2021,9,689,2021-9,177,68464009,68464689,684642021,68464-2021-9,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.4411865,16.859019,0,0,0,0
68464,68,6868464,2021,10,6810,2021-10,178,68464010,684646810,684642021,68464-2021-10,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.4326416,14.030237,0,0,0,0
68464,68,6868464,2021,11,6811,2021-11,179,68464011,684646811,684642021,68464-2021-11,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.1158691,8.928644,0,0,0,0
68464,68,6868464,2021,12,6812,2021-12,180,68464012,684646812,684642021,68464-2021-12,49.4,800,24.46049163,0.059960954,0.051713513,4.168720425,0.039619651,10765,0,16.5700928,6.674855,0,0,0,0
50400,50,5050400,2021,2,502,2021-2,170,50400002,50400502,504002021,50400-2021-2,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,18.5526716,5.250625,47.90697674,0,0,0
50400,50,5050400,2021,3,503,2021-3,171,50400003,50400503,504002021,50400-2021-3,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.5209333,7.850849,47.90697674,0,0,0
50400,50,5050400,2021,4,504,2021-4,172,50400004,50400504,504002021,50400-2021-4,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.8458845,5.685431,47.90697674,0,0,0
50400,50,5050400,2021,6,506,2021-6,174,50400006,50400506,504002021,50400-2021-6,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.0488002,7.119942,47.90697674,0,0,0
50400,50,5050400,2021,7,507,2021-7,175,50400007,50400507,504002021,50400-2021-7,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,16.5086217,5.877942,47.90697674,0,0,0
50400,50,5050400,2021,8,508,2021-8,176,50400008,50400508,504002021,50400-2021-8,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.1170898,4.676701,47.90697674,0,0,0
50400,50,5050400,2021,9,509,2021-9,177,50400009,50400509,504002021,50400-2021-9,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.7162109,3.807793,47.90697674,0,0,0
50400,50,5050400,2021,10,5010,2021-10,178,50400010,504005010,504002021,50400-2021-10,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,18.3361886,5.111134,47.90697674,0,0,0
50400,50,5050400,2021,11,5011,2021-11,179,50400011,504005011,504002021,50400-2021-11,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,18.0734933,4.399526,47.90697674,0,0,0
50400,50,5050400,2021,12,5012,2021-12,180,50400012,504005012,504002021,50400-2021-12,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,18.7798619,1.594227,47.90697674,0,0,0
50400,50,5050400,2021,1,501,2021-1,169,50400001,50400501,504002021,50400-2021-1,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,18.00625,1.575812,47.90697674,1,0.151650946,0
50400,50,5050400,2021,5,505,2021-5,173,50400005,50400505,504002021,50400-2021-5,39.9,500,64.93203813,0.060210411,0.030299598,2.970601496,0.070488722,11254,0,17.25768,13.297603,47.90697674,1,0.152316854,0
5361,5,55361,2021,2,52,2021-2,170,5361002,536152,53612021,5361-2021-2,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.530625,8.788548,37.13481169,0,0,0
5361,5,55361,2021,5,55,2021-5,173,5361005,536155,53612021,5361-2021-5,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.2457031,12.127073,37.13481169,0,0,0
5361,5,55361,2021,9,59,2021-9,177,5361009,536159,53612021,5361-2021-9,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.9820313,12.299829,37.13481169,0,0,0
5361,5,55361,2021,12,512,2021-12,180,5361012,5361512,53612021,5361-2021-12,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.8476172,4.790362,37.13481169,0,0,0
5361,5,55361,2021,1,51,2021-1,169,5361001,536151,53612021,5361-2021-1,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.100625,3.791649,37.13481169,1,0.466618848,0
5361,5,55361,2021,7,57,2021-7,175,5361007,536157,53612021,5361-2021-7,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.1651367,13.268242,37.13481169,1,0.42014114,0
5361,5,55361,2021,8,58,2021-8,176,5361008,536158,53612021,5361-2021-8,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.8679688,16.634487,37.13481169,1,0.422222872,0
5361,5,55361,2021,10,510,2021-10,178,5361010,5361510,53612021,5361-2021-10,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.022793,13.758073,37.13481169,1,0.458060761,0
5361,5,55361,2021,11,511,2021-11,179,5361011,5361511,53612021,5361-2021-11,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.5308594,10.369447,37.13481169,1,0.503591344,0
5361,5,55361,2021,4,54,2021-4,172,5361004,536154,53612021,5361-2021-4,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,19.2091602,13.016829,37.13481169,2,0.888080442,0
5361,5,55361,2021,6,56,2021-6,174,5361006,536156,53612021,5361-2021-6,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.7919531,12.386274,37.13481169,2,0.896480521,0
5361,5,55361,2021,3,53,2021-3,171,5361003,536153,53612021,5361-2021-3,57.6,200,81.32177333,0.060213348,0.01101175,3.562098588,0.231481481,28220,0.006229127,18.9616406,10.065205,37.13481169,3,1.274171528,1
97161,97,9797161,2021,1,971,2021-1,169,97161001,97161971,971612021,97161-2021-1,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.8583008,5.835201,96.10312639,0,0,0
97161,97,9797161,2021,2,972,2021-2,170,97161002,97161972,971612021,97161-2021-2,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,25.6118314,4.536865,96.10312639,0,0,0
97161,97,9797161,2021,3,973,2021-3,171,97161003,97161973,971612021,97161-2021-3,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.6246394,9.2151,96.10312639,0,0,0
97161,97,9797161,2021,4,974,2021-4,172,97161004,97161974,971612021,97161-2021-4,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.6108924,11.772441,96.10312639,0,0,0
97161,97,9797161,2021,5,975,2021-5,173,97161005,97161975,971612021,97161-2021-5,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.1884916,15.240103,96.10312639,0,0,0
97161,97,9797161,2021,6,976,2021-6,174,97161006,97161976,971612021,97161-2021-6,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.102479,11.631892,96.10312639,0,0,0
97161,97,9797161,2021,7,977,2021-7,175,97161007,97161977,971612021,97161-2021-7,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,23.4111854,6.995826,96.10312639,0,0,0
97161,97,9797161,2021,9,979,2021-9,177,97161009,97161979,971612021,97161-2021-9,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.9398813,8.048975,96.10312639,0,0,0
97161,97,9797161,2021,10,9710,2021-10,178,97161010,971619710,971612021,97161-2021-10,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,25.2746169,7.324161,96.10312639,0,0,0
97161,97,9797161,2021,11,9711,2021-11,179,97161011,971619711,971612021,97161-2021-11,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,25.3560284,5.419011,96.10312639,0,0,0
97161,97,9797161,2021,12,9712,2021-12,180,97161012,971619712,971612021,97161-2021-12,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,25.6942195,5.138055,96.10312639,0,0,0
97161,97,9797161,2021,8,978,2021-8,176,97161008,97161978,971612021,97161-2021-8,81.1,200,100,0.060706688,0.004492047,0.744676569,0.007524454,3349,0,24.4803523,6.280435,96.10312639,1,1.174971298,1
23090,23,2323090,2021,4,234,2021-4,172,23090004,23090234,230902021,23090-2021-4,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.1960693,7.679541,87.52515091,0,0,0
23090,23,2323090,2021,5,235,2021-5,173,23090005,23090235,230902021,23090-2021-5,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.2335449,6.948457,87.52515091,0,0,0
23090,23,2323090,2021,6,236,2021-6,174,23090006,23090236,230902021,23090-2021-6,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,25.7962891,9.105971,87.52515091,0,0,0
23090,23,2323090,2021,9,239,2021-9,177,23090009,23090239,230902021,23090-2021-9,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.0874268,6.624182,87.52515091,0,0,0
23090,23,2323090,2021,10,2310,2021-10,178,23090010,230902310,230902021,23090-2021-10,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,25.8858887,7.441428,87.52515091,0,0,0
23090,23,2323090,2021,11,2311,2021-11,179,23090011,230902311,230902021,23090-2021-11,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,25.6510254,6.882591,87.52515091,0,0,0
23090,23,2323090,2021,12,2312,2021-12,180,23090012,230902312,230902021,23090-2021-12,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.061792,2.339878,87.52515091,0,0,0
23090,23,2323090,2021,8,238,2021-8,176,23090008,23090238,230902021,23090-2021-8,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,25.8069092,5.918633,87.52515091,1,0.176484163,0
23090,23,2323090,2021,3,233,2021-3,171,23090003,23090233,230902021,23090-2021-3,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.961084,2.902779,87.52515091,2,0.356229638,0
23090,23,2323090,2021,7,237,2021-7,175,23090007,23090237,230902021,23090-2021-7,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.2230469,6.266883,87.52515091,2,0.351840633,0
23090,23,2323090,2021,1,231,2021-1,169,23090001,23090231,230902021,23090-2021-1,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,26.4446045,1.417845,87.52515091,3,0.587586289,0
23090,23,2323090,2021,2,232,2021-2,170,23090002,23090232,230902021,23090-2021-2,68.2,100,0.067571878,0.060736705,0.067571878,9.305710935,0.155925156,15563,0,27.3835693,0.67854,87.52515091,4,0.791747395,0
52227,52,5252227,2021,1,521,2021-1,169,52227001,52227521,522272021,52227-2021-1,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.5784546,27.46411,0,0,0,0
52227,52,5252227,2021,2,522,2021-2,170,52227002,52227522,522272021,52227-2021-2,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.9817139,25.282394,0,0,0,0
52227,52,5252227,2021,3,523,2021-3,171,52227003,52227523,522272021,52227-2021-3,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.5588623,23.411645,0,0,0,0
52227,52,5252227,2021,4,524,2021-4,172,52227004,52227524,522272021,52227-2021-4,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,13.0639282,34.540419,0,0,0,0
52227,52,5252227,2021,5,525,2021-5,173,52227005,52227525,522272021,52227-2021-5,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,13.2939087,22.847731,0,0,0,0
52227,52,5252227,2021,6,526,2021-6,174,52227006,52227526,522272021,52227-2021-6,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.6231934,25.363097,0,0,0,0
52227,52,5252227,2021,7,527,2021-7,175,52227007,52227527,522272021,52227-2021-7,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.8816772,20.224411,0,0,0,0
52227,52,5252227,2021,8,528,2021-8,176,52227008,52227528,522272021,52227-2021-8,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.7408691,20.373866,0,0,0,0
52227,52,5252227,2021,9,529,2021-9,177,52227009,52227529,522272021,52227-2021-9,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.9739014,24.549959,0,0,0,0
52227,52,5252227,2021,10,5210,2021-10,178,52227010,522275210,522272021,52227-2021-10,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,13.0074707,23.602635,0,0,0,0
52227,52,5252227,2021,11,5211,2021-11,179,52227011,522275211,522272021,52227-2021-11,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,12.6860596,23.865828,0,0,0,0
52227,52,5252227,2021,12,5212,2021-12,180,52227012,522275212,522272021,52227-2021-12,28.6,1000,55.86686064,0.060918531,0.026240893,4.635996033,0.021949078,37032,0,13.0562378,22.254787,0,0,0,0
5347,5,55347,2021,1,51,2021-1,169,5347001,534751,53472021,5347-2021-1,37.5,700,26.71914317,0.061194218,0.217228806,8.661688242,0.15060241,5479,0,24.0111023,6.743598,27.64705882,0,0,0
